date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:44:43	566808/566808	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%228a618-661ceb0e-4278bc6fa53e07c6;gz%22	https://jvdninternational.com/assets/fonts/fa-duotone-900.ttf	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/fonts/fa-duotone-900.ttf	(from https://jvdninternational.com/assets/css/fontawesome-all.css)
12:44:43	493688/493688	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2278878-661ceb0e-ea1ef122d1108fe6;gz%22	https://jvdninternational.com/assets/fonts/fa-light-300.ttf	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/fonts/fa-light-300.ttf	(from https://jvdninternational.com/assets/css/fontawesome-all.css)
12:44:45	20104/20104	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%224e88-661ceb0e-11b538b5e8b09633;gz%22	https://jvdninternational.com/assets/fonts/flaticon813b.ttf?54617465a4b56bfe6058ff0d8a8eb35c	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/fonts/flaticon813b813b.ttf	(from https://jvdninternational.com/assets/css/flaticon.css)
12:44:45	387440/387440	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%225e970-661ceb0e-22122c22e67704be;gz%22	https://jvdninternational.com/assets/fonts/fa-solid-900.ttf	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/fonts/fa-solid-900.ttf	(from https://jvdninternational.com/assets/css/fontawesome-all.css)
12:44:45	454088/454088	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%226edc8-661ceb0e-fafca6de72e3210b;gz%22	https://jvdninternational.com/assets/fonts/fa-regular-400.ttf	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/fonts/fa-regular-400.ttf	(from https://jvdninternational.com/assets/css/fontawesome-all.css)
12:44:45	11188/11188	---M--	200	added ('OK')	application/font-woff	etag:%222bb4-661ceb0e-703a2422cf6a756e;;;%22	https://jvdninternational.com/assets/fonts/flaticon813b.woff?54617465a4b56bfe6058ff0d8a8eb35c	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/fonts/flaticon813b813b.woff	(from https://jvdninternational.com/assets/css/flaticon.css)
12:44:45	9488/9488	---M--	200	added ('OK')	font/woff2	etag:%222510-661ceb0e-5dfa4264b5ede43e;;;%22	https://jvdninternational.com/assets/fonts/flaticon813b.woff2?54617465a4b56bfe6058ff0d8a8eb35c	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/fonts/flaticon813b813b.woff2	(from https://jvdninternational.com/assets/css/flaticon.css)
12:44:45	20272/20272	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224f30-661ceb0e-dc7d0cf22d11afe1;gz%22	https://jvdninternational.com/assets/fonts/flaticon813b.eot?54617465a4b56bfe6058ff0d8a8eb35c	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/fonts/flaticon813b813b.eot	(from https://jvdninternational.com/assets/css/flaticon.css)
12:44:46	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-970c0f2ce1e5287a;gz%22	https://jvdninternational.com/assets/css/images/ui-icons_444444_256x240.html	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/css/images/ui-icons_444444_256x240.html	(from https://jvdninternational.com/assets/css/jquery-ui.css)
12:44:46	292874/292874	---M-Z	200	added ('OK')	image/svg+xml	etag:%224780a-661ceb0e-7c7b77fb02d6176a;gz%22	https://jvdninternational.com/assets/fonts/flaticon813b.svg?54617465a4b56bfe6058ff0d8a8eb35c	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/fonts/flaticon813b813b.svg	(from https://jvdninternational.com/assets/css/flaticon.css)
12:44:46	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-970c0f2ce1e5287a;gz%22	https://jvdninternational.com/assets/css/images/ui-icons_555555_256x240.html	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/css/images/ui-icons_555555_256x240.html	(from https://jvdninternational.com/assets/css/jquery-ui.css)
12:44:46	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-970c0f2ce1e5287a;gz%22	https://jvdninternational.com/assets/css/images/ui-icons_ffffff_256x240.html	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/css/images/ui-icons_ffffff_256x240.html	(from https://jvdninternational.com/assets/css/jquery-ui.css)
12:44:47	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-970c0f2ce1e5287a;gz%22	https://jvdninternational.com/assets/css/images/ui-icons_777620_256x240.html	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/css/images/ui-icons_777620_256x240.html	(from https://jvdninternational.com/assets/css/jquery-ui.css)
12:44:47	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-970c0f2ce1e5287a;gz%22	https://jvdninternational.com/assets/css/images/ui-icons_cc0000_256x240.html	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/css/images/ui-icons_cc0000_256x240.html	(from https://jvdninternational.com/assets/css/jquery-ui.css)
12:44:47	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-970c0f2ce1e5287a;gz%22	https://jvdninternational.com/assets/css/images/ui-icons_777777_256x240.html	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/css/images/ui-icons_777777_256x240.html	(from https://jvdninternational.com/assets/css/jquery-ui.css)
12:44:47	12136/12136	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-661ceb0e-5b7dcf696845b04a;gz%22	https://jvdninternational.com/assets/fonts/revicons/revicons90c6.eot?5510888	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/fonts/revicons/revicons90c690c6.eot	(from https://jvdninternational.com/assets/css/rs6.css)
12:44:48	7536/7536	---M--	200	added ('OK')	application/font-woff	etag:%221d70-661ceb0e-11c1af8a70ccd53e;;;%22	https://jvdninternational.com/assets/fonts/revicons/revicons90c6.woff?5510888	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/fonts/revicons/revicons90c690c6.woff	(from https://jvdninternational.com/assets/css/rs6.css)
12:44:48	11968/11968	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222ec0-661ceb0e-3954257e3dae5e6a;gz%22	https://jvdninternational.com/assets/fonts/revicons/revicons90c6.ttf?5510888	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/fonts/revicons/revicons90c690c6.ttf	(from https://jvdninternational.com/assets/css/rs6.css)
12:44:48	13691/13691	---M-Z	200	added ('OK')	image/svg+xml	etag:%22357b-661ceb0e-cf4a8308c9aa19d0;gz%22	https://jvdninternational.com/assets/fonts/revicons/revicons90c6.svg?5510888	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/fonts/revicons/revicons90c690c6.svg	(from https://jvdninternational.com/assets/css/rs6.css)
12:44:48	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-970c0f2ce1e5287a;gz%22	https://jvdninternational.com/assets/css/openhand.html	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/css/openhand.html	(from https://jvdninternational.com/assets/css/rs6.css)
12:44:49	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-970c0f2ce1e5287a;gz%22	https://jvdninternational.com/assets/css/closedhand.html	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/css/closedhand.html	(from https://jvdninternational.com/assets/css/rs6.css)
12:44:49	83686/83686	---M-Z	200	added ('OK')	text/html	etag:%22146e6-661ceb0f-a0950e45db557cf5;gz%22	https://jvdninternational.com/assets/assets/gridtile.html	C:/Users/DEEPAK/Desktop/deepu-personal/jvdninternational.com/assets/assets/gridtile.html	(from https://jvdninternational.com/assets/css/rs6.css)
